"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_349","chr2",33359356,33359688,332,"*",-0.863925221097914,6.0474765476854,219020,72890,72896,7,11,0.0204388193745306,0.928,0.0559310928935551,1
"DMR_350","chr7",95225339,95226433,1094,"*",-0.697983898898457,7.67782288788302,380480,123618,123628,11,11,0.0155728142927913,0.932,0.0299550953225626,0.988
"DMR_351","chr10",99080318,99081016,698,"*",-0.859358317979958,6.01550822585971,55646,16939,16945,7,9,0.0210380810841044,0.932,0.056690157725682,1
"DMR_352","chr11",120434880,120435056,176,"*",-0.857520405673566,6.00264283971496,84095,27285,27291,7,8,0.021205874362785,0.932,0.0569618230340221,1
"DMR_353","chr18",24130267,24131115,848,"*",-0.856144526166668,5.99301168316668,190209,62391,62397,7,9,0.0213736676414657,0.932,0.0571535867810857,1
"DMR_354","chr17",5403805,5404581,776,"*",-0.779904962848422,7.79904962848422,169029,54534,54543,10,16,0.0138229701008358,0.936,0.0285887786247343,0.988
"DMR_355","chr17",48049952,48050512,560,"*",-0.775372629395431,7.75372629395431,178782,58858,58867,10,10,0.0141505665020695,0.936,0.0290921584607763,0.988
"DMR_356","chr10",104535792,104536121,329,"*",-0.824084416224798,7.41675974602318,57128,17677,17685,9,9,0.0158844303817697,0.936,0.0331751282420059,0.988
"DMR_357","chr18",31019946,31020216,270,"*",-0.883584362306043,5.30150617383626,190636,62502,62507,6,15,0.0208303370247855,0.936,0.0739488949614076,1
"DMR_358","chr2",220174201,220174325,124,"*",-0.88190556200273,5.29143337201638,242107,79462,79467,6,10,0.0211020023331256,0.936,0.0741726193329818,1
"DMR_359","chr8",145047469,145047979,510,"*",-0.877245375202065,5.26347225121239,410558,131216,131221,6,10,0.0219649391949119,0.936,0.0750675168192786,1
"DMR_360","chr1",48937016,48937753,737,"*",-0.870575549437403,5.22345329662442,15118,4669,4674,6,13,0.023219393706953,0.936,0.0763779024242134,1
"DMR_361","chr4",5712426,5713100,674,"*",-0.766797193527622,7.66797193527622,303144,96660,96669,10,10,0.0149815427393451,0.94,0.0300749476644774,0.988
"DMR_362","chr5",115152326,115152785,459,"*",-0.766600662366983,7.66600662366983,332164,104544,104553,10,11,0.0149975230516004,0.94,0.030082937820605,0.988
"DMR_363","chr1",60280322,60281077,755,"*",-0.808042901926889,7.272386117342,17079,5247,5255,9,12,0.0174664812950445,0.94,0.0350767854003867,0.992
"DMR_364","chr20",43976709,43977232,523,"*",-0.854419323459493,6.83535458767594,254589,82851,82858,8,12,0.0177780973840229,0.94,0.0412851367115713,0.996
"DMR_365","chr16",1030166,1030619,453,"*",-0.851532461839379,6.81225969471503,149884,48400,48407,8,8,0.018209565814916,0.94,0.0416926346740815,0.996
"DMR_366","chr4",154680808,154681323,515,"*",-0.851659803992946,5.96161862795063,316511,100381,100387,7,10,0.0221327324735925,0.94,0.0579126516132125,1
"DMR_367","chr7",42267269,42267747,478,"*",-0.850820729663485,5.9557451076444,375221,122080,122086,7,8,0.0222685651277626,0.94,0.0580644645796379,1
"DMR_368","chr6",2764877,2765031,154,"*",-0.867787907002149,5.20672744201289,344051,108350,108355,6,13,0.0236908129184844,0.94,0.0767933905428512,1
"DMR_369","chr6",83903927,83904319,392,"*",-0.909311336653818,4.54655668326909,356638,117355,117359,5,23,0.0201431835978075,0.94,0.0977355897534238,1
"DMR_370","chr1",20512796,20513076,280,"*",-0.907032055376638,4.53516027688319,7036,1687,1691,5,14,0.0204867603112965,0.94,0.0980791664669128,1
"DMR_371","chr1",1850925,1851165,240,"*",-0.803935227933641,7.23541705140277,675,280,288,9,17,0.0179219201943206,0.944,0.035596145548684,0.992
"DMR_372","chr10",89419177,89419623,446,"*",-0.847725499403477,6.78180399522781,53953,16390,16397,8,17,0.0186170637774262,0.944,0.042116112948847,0.996
"DMR_373","chr4",187476326,187476703,377,"*",-0.849761728636255,5.94833210045379,319453,101326,101332,7,12,0.0224523387186986,0.944,0.0582482381705739,1
"DMR_374","chr19",50193857,50194696,839,"*",-0.845585124494631,5.91909587146242,210217,69991,69997,7,10,0.0230436102721447,0.944,0.0589034309730412,1
"DMR_375","chr1",79471984,79472523,539,"*",-0.845001082930528,5.9150075805137,19057,5944,5950,7,12,0.0231075315211659,0.944,0.0590073030027007,1
"DMR_376","chr1",102462682,102463043,361,"*",-0.865643346628745,5.19386007977247,21486,6858,6863,6,11,0.0241142911932499,0.944,0.0771209869440849,1
"DMR_377","chr1",115397597,115398123,526,"*",-0.865503891777887,5.19302335066732,23090,7696,7701,6,10,0.0241142911932499,0.944,0.0771369672563402,1
"DMR_378","chr8",144816063,144816335,272,"*",-0.860169940107068,5.16101964064241,410386,131112,131117,6,10,0.0249932083672915,0.944,0.0779839238058712,1
"DMR_379","chr4",7940389,7940843,454,"*",-0.856086548489194,5.13651929093516,304027,96776,96781,6,9,0.0256883519503971,0.944,0.078719018169615,1
"DMR_380","chr1",215256254,215256451,197,"*",-0.899277900167891,4.49638950083945,35732,12171,12175,5,9,0.02173322466721,0.944,0.0997011681608259,1
"DMR_381","chr12",85673860,85674694,834,"*",-0.759221443636576,7.59221443636576,99387,32741,32750,10,10,0.0156447256979401,0.948,0.030905923901753,0.988
"DMR_382","chr10",102279330,102279791,461,"*",-0.751902094728617,7.51902094728617,56355,17241,17250,10,14,0.0163238889687904,0.948,0.0318008213880499,0.988
"DMR_383","chr1",42384284,42384647,363,"*",-0.840700305530718,6.72560244424574,13385,3930,3937,8,11,0.0195918628249996,0.948,0.0428831679371015,0.996
"DMR_384","chr5",2754753,2755879,1126,"*",-0.840682762977468,6.72546210381974,321115,101634,101641,8,13,0.0195918628249996,0.948,0.0428831679371015,0.996
"DMR_385","chr3",128212001,128212644,643,"*",-0.83992461587019,6.71939692696152,291396,93107,93114,8,8,0.0196477939178932,0.948,0.042939099029995,0.996
"DMR_386","chr12",116970856,116971165,309,"*",-0.830299835897344,6.64239868717875,104542,34460,34467,8,8,0.0209342090544449,0.948,0.0442175240104192,0.996
"DMR_387","chr14",75389618,75390401,783,"*",-0.745659066906945,7.45659066906945,127875,41582,41591,10,18,0.0168672195854707,0.952,0.0326637582498362,0.988
"DMR_388","chr19",58446312,58446988,676,"*",-0.74435695976117,7.4435695976117,212545,71267,71276,10,10,0.0169950620835131,0.952,0.0328395416846445,0.988
"DMR_389","chr3",158288837,158289160,323,"*",-0.743860521351972,7.43860521351972,295416,94512,94521,10,11,0.017043003020279,0.952,0.0328954727775381,0.988
"DMR_390","chr8",69243486,69244553,1067,"*",-0.737874582019641,7.37874582019641,400352,128879,128888,10,11,0.0176662351982358,0.952,0.0337184588586861,0.988
"DMR_391","chr8",119634155,119634795,640,"*",-0.66782318031024,7.34605498341264,405354,130256,130266,11,11,0.0175623631685763,0.952,0.0341419371334516,0.988
"DMR_392","chr1",44398868,44399428,560,"*",-0.801397587467944,7.21257828721149,13957,4167,4175,9,15,0.018209565814916,0.952,0.0358598207008965,0.992
"DMR_393","chr8",110703888,110704130,242,"*",-0.842264754400654,5.89585328080458,404687,130161,130167,7,8,0.0236029212010803,0.952,0.0593508797161897,1
"DMR_394","chr19",16830555,16830749,194,"*",-0.841820840559547,5.89274588391683,202805,66328,66334,7,9,0.0236828227623568,0.952,0.0594068108090832,1
"DMR_395","chr5",132082690,132083184,494,"*",-0.838786600610598,5.87150620427419,333940,105202,105208,7,8,0.0241302715055052,0.952,0.059846269396104,1
"DMR_396","chr17",7942137,7942743,606,"*",-0.838360388021405,5.86852271614983,169903,55168,55174,7,8,0.0241941927545264,0.952,0.0599022004889976,1
"DMR_397","chr11",111385338,111385778,440,"*",-0.837180870762157,5.8602660953351,81782,26456,26462,7,9,0.0243699761893347,0.952,0.0600779839238059,1
"DMR_398","chr17",79859809,79859947,138,"*",-0.834769012931811,5.84338309052267,186662,61345,61351,7,8,0.0247694839957173,0.952,0.0604135704811672,1
"DMR_399","chr7",130125984,130126871,887,"*",-0.833880612414403,5.83716428690082,385154,125192,125198,7,19,0.0249532575866532,0.952,0.0605494031353373,1
"DMR_400","chr4",682831,683206,375,"*",-0.829712221188971,5.80798554832279,301309,96114,96120,7,9,0.0256084503891206,0.952,0.0611007239081452,1
"DMR_401","chr19",14049294,14049823,529,"*",-0.846568412061393,5.07941047236836,201992,65998,66003,6,10,0.0276059894210333,0.952,0.0805088131422088,1
"DMR_402","chr1",27286832,27287282,450,"*",-0.845822741600622,5.07493644960373,9333,2446,2451,6,12,0.027749812231331,0.952,0.0806686162647618,1
"DMR_403","chr8",24772137,24772513,376,"*",-0.826217263172356,6.60973810537885,394808,127419,127426,8,8,0.0214295987343593,0.956,0.0447768349393547,0.996
"DMR_404","chr17",8702369,8702896,527,"*",-0.823248578780993,6.58598863024794,170200,55310,55317,8,9,0.0218530770091248,0.956,0.0451923230579926,1
"DMR_405","chr20",42136000,42136729,729,"*",-0.822040618397737,6.57632494718189,254040,82550,82557,8,11,0.0219889096632948,0.956,0.0453361458682903,1
"DMR_406","chr6",125684426,125684960,534,"*",-0.821994555507069,6.57595644405655,360444,118625,118632,8,8,0.0220208702878054,0.956,0.0453681064928009,1
"DMR_407","chr8",49468684,49469113,429,"*",-0.820557124194483,6.56445699355586,398207,128252,128259,8,8,0.0222525848155073,0.956,0.0455838407082474,1
"DMR_408","chr4",5889238,5889876,638,"*",-0.82045078927297,6.56360631418376,303180,96670,96677,8,8,0.0222765552838902,0.956,0.0456078111766304,1
"DMR_409","chr5",1875548,1876397,849,"*",-0.81993288631011,6.55946309048088,320852,101554,101561,8,8,0.0223564568451668,0.956,0.0456637422695239,1
"DMR_410","chr3",159557493,159558254,761,"*",-0.819780005136911,6.55824004109529,295576,94559,94566,8,8,0.0223804273135497,0.956,0.0456957028940346,1
"DMR_411","chr15",83378614,83378895,281,"*",-0.806188780990106,6.44951024792085,145616,47099,47106,8,9,0.0245297793118878,0.956,0.0478051041117343,1
"DMR_412","chr6",86158972,86159426,454,"*",-0.803723874998278,6.42979099998622,356807,117452,117459,8,13,0.024913306806015,0.956,0.0482126020742445,1
"DMR_413","chr2",70312615,70313417,802,"*",-0.844416963756057,5.06650178253634,224256,74216,74221,6,10,0.0280134873835435,0.956,0.0809243012608466,1
"DMR_414","chr11",131780278,131780357,79,"*",-0.844001213479488,5.06400728087693,86449,27826,27831,6,14,0.0280614283203094,0.956,0.0809802323537402,1
"DMR_415","chr3",30647378,30647773,395,"*",-0.839062478744502,5.03437487246701,278801,89079,89084,6,19,0.0291241190852869,0.956,0.0815874842194416,1
"DMR_416","chr11",7273046,7273498,452,"*",-0.839035080431693,5.03421048259016,65629,20571,20576,6,10,0.0291241190852869,0.956,0.0815874842194416,1
"DMR_417","chr5",132113601,132114055,454,"*",-0.730114808584138,7.30114808584138,333962,105222,105231,10,23,0.0185131917477668,0.96,0.0347332086868977,0.988
"DMR_418","chr16",68771059,68772430,1371,"*",-0.660629000028148,7.26691900030962,160851,52426,52436,11,15,0.0179698611310865,0.96,0.0351886475861738,0.992
"DMR_419","chr10",95653378,95654158,780,"*",-0.660113673248474,7.26125040573322,54980,16751,16761,11,11,0.0180018217555971,0.96,0.0352685491474503,0.992
"DMR_420","chr6",151560927,151561447,520,"*",-0.800332969558468,6.40266375646774,364008,119540,119547,8,12,0.0255205586717164,0.96,0.0487559326909248,1
"DMR_421","chr7",30810797,30811139,342,"*",-0.825572512970043,5.7790075907903,373622,121807,121813,7,9,0.0262956038160986,0.96,0.0617559167106125,1
"DMR_422","chr20",61885850,61886313,463,"*",-0.82275848576157,5.75930940033099,259262,83958,83964,7,8,0.0268229541205235,0.96,0.0621474343608674,1
"DMR_423","chr15",81426347,81426597,250,"*",-0.822359532121121,5.75651672484785,145398,47055,47061,7,9,0.0268788852134171,0.96,0.062203365453761,1
"DMR_424","chr12",113909718,113909993,275,"*",-0.838559378578017,5.0313562714681,103956,34336,34341,6,8,0.0292040206465634,0.96,0.0816514054684628,1
"DMR_425","chr17",80372493,80372912,419,"*",-0.837038967016581,5.02223380209948,187009,61528,61533,6,12,0.0294756859549036,0.96,0.0818831199961647,1
"DMR_426","chr4",118006619,118006832,213,"*",-0.837006947723335,5.02204168634001,313383,99440,99445,6,8,0.0294996564232865,0.96,0.0818911101522924,1
"DMR_427","chr5",2753746,2754322,576,"*",-0.724717714703153,7.24717714703153,321114,101624,101633,10,10,0.0191683845502341,0.964,0.0354683030506416,0.992
"DMR_428","chr17",29297380,29297604,224,"*",-0.797538532248926,7.17784679024033,173633,56469,56477,9,18,0.018736916119341,0.964,0.0363152596001726,0.992
"DMR_429","chr2",220107847,220108496,649,"*",-0.799223717969619,6.39378974375695,242066,79412,79419,8,8,0.0257522731994183,0.964,0.0489956373747543,1
"DMR_430","chr5",149546331,149546946,615,"*",-0.79877801832454,6.39022414659632,337749,106819,106826,8,8,0.0258401649168225,0.964,0.0490515684676479,1
"DMR_431","chr19",6464080,6464275,195,"*",-0.818530306104635,5.72971214273244,199582,64575,64581,7,11,0.0278217236364799,0.964,0.062842577943973,1
"DMR_432","chr17",17109640,17109936,296,"*",-0.816750156646063,5.71725109652244,171542,55624,55630,7,13,0.0281573101938412,0.964,0.0630583121594196,1
"DMR_433","chr2",71126275,71126740,465,"*",-0.814940723368043,5.7045850635763,224456,74325,74331,7,19,0.0285088770634578,0.964,0.063369928248398,1
"DMR_434","chr6",24357985,24358308,323,"*",-0.82882242741834,4.97293456451004,347798,109060,109065,6,11,0.0312255301468591,0.964,0.0832574268501206,1
"DMR_435","chr22",23522307,23522492,185,"*",-0.828626411060798,4.97175846636479,266853,85842,85847,6,9,0.0312814612397526,0.964,0.0832893874746313,1
"DMR_436","chr1",46668781,46668882,101,"*",-0.82756303066693,4.96537818400158,14574,4508,4513,6,8,0.0315051856113268,0.964,0.0834731610655672,1
"DMR_437","chr1",205425148,205425944,796,"*",-0.824825981910339,4.94895589146203,33880,11654,11659,6,9,0.032096457164773,0.964,0.0840804129312687,1
"DMR_438","chr1",94703079,94703507,428,"*",-0.636224278145246,6.99846705959771,20712,6562,6572,11,11,0.0192642664237659,0.968,0.0387202965945955,0.996
"DMR_439","chr10",119301760,119302318,558,"*",-0.634212988433038,6.97634287276342,59255,18264,18274,11,13,0.0193601482972977,0.968,0.0389919619029356,0.996
"DMR_440","chr19",3932951,3933591,640,"*",-0.617584720827008,6.79343192909709,198472,64189,64199,11,12,0.0199114690701056,0.968,0.0419722901385493,0.996
"DMR_441","chr2",189157174,189157566,392,"*",-0.615319616627047,6.76851578289751,237884,78118,78128,11,21,0.0199674001629992,0.968,0.0422679259152724,0.996
"DMR_442","chr1",38022316,38022522,206,"*",-0.807867597173464,5.65507318021425,12105,3487,3493,7,10,0.029899164229669,0.968,0.0646643335410774,1
"DMR_443","chr1",197881670,197882469,799,"*",-0.807363469277136,5.65154428493995,31861,11148,11154,7,14,0.0299710756348179,0.968,0.0647602154146092,1
"DMR_444","chr7",29603056,29603541,485,"*",-0.718505442353211,7.18505442353211,373339,121725,121734,10,10,0.0197356856352973,0.972,0.0361794269460025,0.992
"DMR_445","chr1",150229143,150230345,1202,"*",-0.715037985870997,7.15037985870997,24361,8268,8277,10,10,0.0200552918804033,0.972,0.036602905220768,0.992
"DMR_446","chr1",190444387,190445262,875,"*",-0.713652663889944,7.13652663889944,31469,11041,11050,10,10,0.0201831343784458,0.972,0.0368506000607252,0.992
"DMR_447","chr20",36888587,36889389,802,"*",-0.792705237284308,7.13434713555877,253343,82396,82404,9,9,0.0192962270482765,0.972,0.0368985409974911,0.992
"DMR_448","chr14",24046374,24047057,683,"*",-0.804289649992738,5.63002754994917,120965,38918,38924,7,8,0.0306262684372853,0.972,0.0653514869680554,1
"DMR_449","chr11",8190152,8190661,509,"*",-0.803458554398664,5.62420988079065,65840,20609,20615,7,12,0.0307940617159659,0.972,0.0654953097783531,1
"DMR_450","chr5",78985484,78985592,108,"*",-0.818616646429662,4.91169987857797,329042,103558,103563,6,8,0.0338542915128562,0.972,0.0853748182239481,1
"DMR_451","chr14",79745997,79746359,362,"*",-0.816319422719017,4.8979165363141,128898,41927,41932,6,9,0.0344455630663023,0.972,0.0857982964987136,1
"DMR_452","chr13",46425712,46426263,551,"*",-0.709528638763466,7.09528638763466,113054,36855,36864,10,14,0.0206305831215942,0.976,0.037449861770299,0.996
"DMR_453","chr12",105477526,105478392,866,"*",-0.708476422412784,7.08476422412784,101878,33519,33528,10,14,0.0207424453073813,0.976,0.0375617239560861,0.996
"DMR_454","chr4",15471214,15471977,763,"*",-0.705342675957948,7.05342675957948,304989,96939,96948,10,10,0.0211339629576362,0.976,0.0379692219185963,0.996
"DMR_455","chr10",128993810,128994702,892,"*",-0.705028683653219,7.05028683653219,61256,18731,18740,10,10,0.0211659235821468,0.976,0.0380251530114898,0.996
"DMR_456","chr12",31079289,31079796,507,"*",-0.694622026027755,6.94622026027755,92179,29560,29569,10,11,0.0221966537226137,0.976,0.039439410646084,0.996
"DMR_457","chr7",97501477,97502088,611,"*",-0.691994553432072,6.91994553432072,380696,123707,123716,10,12,0.0224763091870815,0.976,0.0398149479840836,0.996
"DMR_458","chr10",118608473,118609145,672,"*",-0.69173948243075,6.9173948243075,59100,18210,18219,10,13,0.0225162599677198,0.976,0.0398548987647219,0.996
"DMR_459","chr19",35531150,35531859,709,"*",-0.690946469620801,6.90946469620801,205501,67354,67363,10,12,0.0225961615289963,0.976,0.0399188200137431,0.996
"DMR_460","chr6",32086755,32086928,173,"*",-0.685614259572889,6.85614259572889,350172,113557,113566,10,12,0.0232034133946977,0.976,0.0408776387490612,0.996
"DMR_461","chr11",12398769,12399176,407,"*",-0.685538705532462,6.85538705532462,66889,20929,20938,10,12,0.023219393706953,0.976,0.0409016092174441,0.996
"DMR_462","chr8",23564008,23564717,709,"*",-0.683882876634412,6.83882876634412,394681,127398,127407,10,16,0.0233951771417613,0.976,0.0412132253064225,0.996
"DMR_463","chr16",55690130,55690564,434,"*",-0.674631559042055,6.74631559042055,158545,51309,51318,10,13,0.0243779663454624,0.976,0.0425395912236125,0.996
"DMR_464","chr20",21378045,21378560,515,"*",-0.672217588226056,6.72217588226056,250503,81481,81490,10,16,0.0245457596241431,0.976,0.0429071384054844,0.996
"DMR_465","chr10",63422511,63423079,568,"*",-0.799935198070112,5.59954638649078,49735,15378,15384,7,10,0.0316490084216246,0.976,0.0661105518001822,1
"DMR_466","chr1",2461820,2461929,109,"*",-0.799859239643939,5.59901467750758,1177,420,426,7,10,0.0316809690461352,0.976,0.0661345222685651,1
"DMR_467","chr6",30095419,30095802,383,"*",-0.799423374179529,5.5959636192567,349249,110549,110555,7,25,0.0318008213880499,0.976,0.0662144238298416,1
"DMR_468","chr11",44330903,44331629,726,"*",-0.811205824193354,4.86723494516013,70538,22105,22110,6,46,0.0356840372660882,0.976,0.0867571152340317,1
"DMR_469","chr9",140446075,140446458,383,"*",-0.789814316010091,7.10832884409082,426323,133618,133626,9,9,0.0196717643862761,0.98,0.0372980488038736,0.996
"DMR_470","chr1",156357839,156358612,773,"*",-0.776310882533461,6.98679794280115,26205,9388,9396,9,10,0.0211339629576362,0.98,0.0388721095610208,0.996
"DMR_471","chr18",21718974,21719568,594,"*",-0.775651188077392,6.98086069269652,189992,62315,62323,9,18,0.021205874362785,0.98,0.0389280406539144,0.996
"DMR_472","chr19",19648890,19649144,254,"*",-0.795989445978655,6.36791556782924,204017,66979,66986,8,11,0.0263035939722262,0.98,0.0494191156495198,1
"DMR_473","chr2",169104715,169105091,376,"*",-0.801741696315315,4.81045017789189,235491,77202,77207,6,12,0.0384246608178724,0.98,0.0886188216117743,1
"DMR_474","chr4",111532996,111533547,551,"*",-0.800713448245221,4.80428068947132,312938,99349,99354,6,9,0.0387442670629784,0.98,0.0888505361394762,1
"DMR_475","chr17",36105029,36105517,488,"*",-0.770591550703053,6.93532395632748,174908,56930,56938,9,9,0.0218450868529971,0.984,0.0395672531441264,0.996
"DMR_476","chr1",47690795,47691601,806,"*",-0.767474264221081,6.90726837798973,14829,4597,4605,9,10,0.0222925355961455,0.984,0.0399587707943813,0.996
"DMR_477","chr9",35161637,35162499,862,"*",-0.763547262545284,6.87192536290756,413612,131890,131898,9,9,0.0227959154321875,0.984,0.040629943909104,0.996
"DMR_478","chr5",172661803,172662724,921,"*",-0.763209577266572,6.86888619539915,341096,107673,107681,9,10,0.0228438563689535,0.984,0.0407018553142528,0.996
"DMR_479","chr1",179711583,179712298,715,"*",-0.665059338358153,6.65059338358153,30080,10695,10704,10,12,0.025232913051121,0.984,0.0440337504194832,0.996
"DMR_480","chr6",29945012,29945155,143,"*",-0.793594987678634,6.34875990142907,349162,110304,110311,8,12,0.0266631509979705,0.984,0.0497866628313917,1
"DMR_481","chr2",74875253,74875561,308,"*",-0.793002042719915,6.34401634175932,225326,74829,74836,8,13,0.02676702302763,0.984,0.0498106332997747,1
"DMR_482","chr17",12569089,12569334,245,"*",-0.79273727923464,6.34189823387712,170856,55438,55445,8,9,0.0268229541205235,0.984,0.0498665643926682,1
"DMR_483","chr10",94825547,94826319,772,"*",-0.797742522544046,5.58419765780832,54819,16691,16697,7,8,0.0322242996628154,0.984,0.0664940792943094,1
"DMR_484","chr19",15343170,15343395,225,"*",-0.797422774904997,5.58195942433498,202361,66184,66190,7,10,0.032256260287326,0.984,0.0665340300749477,1
"DMR_485","chr2",165811765,165812159,394,"*",-0.758889667324803,6.83000700592323,235185,77147,77155,9,14,0.0233871869856337,0.988,0.0414129792096138,0.996
"DMR_486","chr5",139927164,139927754,590,"*",-0.758563332248561,6.82706999023705,335829,105949,105957,9,12,0.0234511082346549,0.988,0.0414689103025073,0.996
"DMR_487","chr8",27468684,27469338,654,"*",-0.757895767256892,6.82106190531203,395312,127584,127592,9,9,0.0235469901081867,0.988,0.0415568020199115,0.996
"DMR_488","chr2",229045958,229046590,632,"*",-0.757005506392597,6.81304955753337,243326,79753,79761,9,12,0.0236988030746121,0.988,0.0416766543618262,0.996
"DMR_489","chr18",12254377,12254976,599,"*",-0.753321989373506,6.77989790436156,189069,62074,62082,9,19,0.0241142911932499,0.988,0.0421560637294853,0.996
"DMR_490","chr1",165204791,165205506,715,"*",-0.753000788730233,6.77700709857209,28030,10027,10035,9,13,0.0241702222861435,0.988,0.0421720440417406,0.996
"DMR_491","chr9",119449278,119449725,447,"*",-0.744837954750137,6.70354159275123,420195,132767,132775,9,9,0.0252009524266104,0.988,0.0431708135576969,0.996
"DMR_492","chr14",24803679,24804153,474,"*",-0.743482306170917,6.69134075553825,121184,39140,39148,9,11,0.0253767358614187,0.988,0.0433865477731435,0.996
"DMR_493","chr13",80054976,80055241,265,"*",-0.740451715795083,6.66406544215575,115475,37583,37591,9,9,0.0258881058535884,0.988,0.0438419866724196,0.996
"DMR_494","chr1",85527754,85528044,290,"*",-0.740218977324,6.661970795916,19478,6033,6041,9,12,0.0259040861658437,0.988,0.0438739472969302,0.996
"DMR_495","chr5",178487123,178487576,453,"*",-0.737004992222293,6.63304493000064,342600,108099,108107,9,13,0.0263595250651198,0.988,0.0444092877574828,0.996
"DMR_496","chr14",67878535,67879031,496,"*",-0.784775425550374,6.278203404403,125968,40995,41002,8,13,0.0281972609744794,0.988,0.0510171468750499,1
"DMR_497","chr7",97361021,97361252,231,"*",-0.794964421900862,5.56475095330604,380689,123697,123703,7,8,0.0327676302794957,0.988,0.0669255477252026,1
"DMR_498","chr7",157809325,157809846,521,"*",-0.798262258524375,4.78957355114625,390113,126525,126530,6,8,0.0394314204899564,0.988,0.0893778864439011,1
"DMR_499","chr4",56502598,56503185,587,"*",-0.657299528963926,6.57299528963926,308437,97893,97902,10,19,0.0259040861658437,0.992,0.0454240375856944,1
"DMR_500","chr4",128553617,128554147,530,"*",-0.655992695170597,6.55992695170597,314124,99733,99742,10,12,0.0260399188200137,0.992,0.0456557521133963,1
"DMR_501","chr1",58715499,58716257,758,"*",-0.720048893151828,6.48044003836645,16803,5179,5187,9,14,0.0291321092414146,0.992,0.0472218227144158,1
"DMR_502","chr3",32509018,32509543,525,"*",-0.71860708259182,6.46746374332638,279117,89141,89149,9,9,0.0293238729884782,0.992,0.0474775077105007,1
"DMR_503","chr5",115297690,115298511,821,"*",-0.645375641564757,6.45375641564757,332193,104569,104578,10,19,0.0270466784920977,0.992,0.0477252025504578,1
"DMR_504","chr12",57522464,57523310,846,"*",-0.714920987043013,6.43428888338712,96533,31718,31726,9,17,0.029923134698052,0.992,0.0481007398884574,1
"DMR_505","chr2",25391656,25391911,255,"*",-0.710933095870805,6.39839786283725,217301,72217,72225,9,12,0.0305383767198811,0.992,0.0488677948767119,1
"DMR_506","chr9",133027791,133028661,870,"*",-0.710389873285897,6.39350885957307,423203,133301,133309,9,9,0.0306502389056682,0.992,0.0489956373747543,1
"DMR_507","chr19",46318439,46319153,714,"*",-0.710177508668599,6.39159757801739,208737,69306,69314,9,11,0.0306901896863065,0.992,0.0490275979992649,1
"DMR_508","chr19",54369404,54369681,277,"*",-0.70725978597613,6.36533807378517,211396,70505,70513,9,14,0.0311695990539655,0.992,0.0494750467424133,1
"DMR_509","chr2",14772312,14772963,651,"*",-0.706492130996354,6.35842917896719,215780,71838,71846,9,9,0.0313054317081356,0.992,0.0496268597088387,1
"DMR_510","chr20",45141911,45142576,665,"*",-0.705791770725391,6.35212593652852,255000,83079,83087,9,9,0.031433274206178,0.992,0.0497307317384982,1
"DMR_511","chr1",11795897,11796172,275,"*",-0.63190533690914,6.3190533690914,4610,1167,1176,10,13,0.0278616744171181,0.992,0.0502421017306678,1
"DMR_512","chr6",31649432,31649728,296,"*",-0.699352731065021,6.29417457958519,349893,112431,112439,9,33,0.0323920929414961,0.992,0.0507135209421992,1
"DMR_513","chr1",220863382,220863796,414,"*",-0.696907977706473,6.27217179935825,36296,12312,12320,9,13,0.0327756204356233,0.992,0.0511050385924541,1
"DMR_514","chr1",119543057,119544161,1104,"*",-0.625758254257744,6.25758254257744,23739,7872,7881,10,13,0.0282452019112453,0.992,0.0513767039007942,1
"DMR_515","chr5",80256351,80256867,516,"*",-0.693977238242536,6.24579514418282,329222,103610,103618,9,13,0.0332310593348994,0.992,0.0516483692091343,1
"DMR_516","chr17",15244887,15245237,350,"*",-0.692072008378162,6.22864807540345,171155,55514,55522,9,9,0.0335266951116225,0.992,0.0520558671716445,1
"DMR_517","chr1",235814009,235814339,330,"*",-0.77331860779607,6.18654886236856,39458,13150,13157,8,11,0.0301148984451156,0.992,0.0529507646579414,1
"DMR_518","chr13",97646341,97646897,556,"*",-0.76906390531275,6.152511242502,116329,37749,37756,8,9,0.0309378845262636,0.992,0.0535180657430046,1
"DMR_519","chr1",153747542,153747856,314,"*",-0.768234533906634,6.14587627125307,25330,8784,8791,8,10,0.0310577368681784,0.992,0.05366987870943,1
"DMR_520","chr2",202483740,202484246,506,"*",-0.679900208328263,6.11910187495437,239345,78750,78758,9,11,0.0356680569538329,0.992,0.0541892388577273,1
"DMR_521","chr14",23652845,23653110,265,"*",-0.763598638237933,6.10878910590346,120802,38788,38795,8,11,0.031912683573837,0.992,0.0545008549467057,1
"DMR_522","chr7",150652702,150653215,513,"*",-0.67387725803384,6.06489532230456,388119,126020,126028,9,10,0.0365869249085127,0.992,0.0555156047749173,1
"DMR_523","chr3",149094653,149095743,1090,"*",-0.672817800726332,6.05536020653699,294144,94127,94135,9,11,0.0367307477188104,0.992,0.0557393291464915,1
"DMR_524","chr12",85306548,85306916,368,"*",-0.67004495285413,6.03040457568717,99369,32712,32720,9,18,0.0371622161497036,0.992,0.0563146203876824,1
"DMR_525","chr14",37666810,37666978,168,"*",-0.667090264748283,6.00381238273454,122407,39620,39628,9,12,0.0376176550489797,0.992,0.0569618230340221,1
